Nom,Categorie,CID,Formule,Masse_molaire,LogP,HBD,HBA,TPSA,SMILES,Source_structure,Source_toxicologie,Plante,Partie_utilisee,Statut_donnees,RDKit_Masse_molaire,RDKit_LogP,RDKit_HBD,RDKit_HBA,RDKit_TPSA,Atomes_lourds,Anneaux,Liaisons_rotatables,LD50_mg_kg,LogLD50,Toxicite,Risque,RKdit_masse_molaire
CID_6943,Industrial,6943,C9H12O,136.19,2.9,1,1,20.2,CC(C)C1=CC=CC=C1O,PubChem,,,,Structure_PubChem,136.194,2.5156,1,1,20.23,10,1,1,,,,,136.194
CID_6973,Industrial,6973,C8H8O3,152.15,2.8,2,3,57.5,CC1=CC(=C(C=C1)O)C(=O)O,PubChem,,,,Structure_PubChem,152.149,1.3988,2,2,57.53,11,1,1,,,,,152.149
CID_6984,Industrial,6984,C10H14O,150.22,3.4,1,1,20.2,CCC(C)C1=CC=CC=C1O,PubChem,,,,Structure_PubChem,150.221,2.9057,1,1,20.23,11,1,2,,,,,150.221
CID_6992,Industrial,6992,C8H9Br,185.06,3,0,0,0.0,CC1=CC=CC=C1CBr,PubChem,,,,Structure_PubChem,185.064,2.8899,0,0,0.0,9,1,1,,,,,185.064
CID_6997,Industrial,6997,C8H10O,122.16,2.5,1,1,20.2,CCC1=CC=CC=C1O,PubChem,,,,Structure_PubChem,122.167,1.9546,1,1,20.23,9,1,1,,,,,122.167
CID_6999,Industrial,6999,C6H5ClHgO,329.15,,1,1,20.2,C1=CC=C(C(=C1)O)[Hg]Cl,PubChem,,,,Structure_PubChem,329.148,1.2538,1,1,20.23,9,1,1,,,,,329.148
CID_7020,Industrial,7020,C13H8O2,196.20,3.4,0,2,26.3,C1=CC=C2C(=C1)C(=O)C3=CC=CC=C3O2,PubChem,,,,Structure_PubChem,196.205,2.9462,0,2,30.21,15,3,0,,,,,196.205
CID_7052,Industrial,7052,C9H10O4,182.17,1.6,1,4,55.8,COC1=CC(=C(C=C1)C(=O)O)OC,PubChem,,,,Structure_PubChem,182.175,1.402,1,3,55.76,13,1,3,,,,,182.175
CID_7095,Industrial,7095,C12H10,154.21,4,0,0,0.0,C1=CC=C(C=C1)C2=CC=CC=C2,PubChem,,,,Structure_PubChem,154.212,3.3536,0,0,0.0,12,2,1,,,,,154.212
CID_7145,Industrial,7145,C8H8Br2,263.96,3.3,0,0,0.0,C1=CC=C(C=C1)C(CBr)Br,PubChem,,,,Structure_PubChem,263.96,3.5175,0,0,0.0,10,1,2,,,,,263.96
CID_7169,Industrial,7169,C13H10O2,198.22,3.6,0,2,26.3,C1=CC=C(C=C1)C(=O)OC2=CC=CC=C2,PubChem,,,,Structure_PubChem,198.221,2.9058,0,2,26.3,15,2,2,,,,,198.221
CID_7175,Industrial,7175,C10H12O3,180.20,3,1,3,46.5,CCCOC(=O)C1=CC=C(C=C1)O,PubChem,,,,Structure_PubChem,180.203,1.959,1,3,46.53,13,1,3,,,,,180.203
CID_7184,Industrial,7184,C11H14O3,194.23,3.6,1,3,46.5,CCCCOC(=O)C1=CC=C(C=C1)O,PubChem,,,,Structure_PubChem,194.23,2.3491,1,3,46.53,14,1,4,,,,,194.23
CID_7219,Industrial,7219,C9H8,116.16,2.9,0,0,0.0,C1C=CC2=CC=CC=C21,PubChem,,,,Structure_PubChem,116.163,2.2559,0,0,0.0,9,2,0,,,,,116.163
CID_7236,Industrial,7236,C7H7Br,171.03,3.5,0,0,0.0,CC1=CC=CC=C1Br,PubChem,,,,Structure_PubChem,171.037,2.7575,0,0,0.0,8,1,0,,,,,171.037
CID_7237,Industrial,7237,C8H10,106.16,3.1,0,0,0.0,CC1=CC=CC=C1C,PubChem,,,,Structure_PubChem,106.168,2.3034,0,0,0.0,8,1,0,,,,,106.168
CID_7238,Industrial,7238,C7H7Cl,126.58,3.4,0,0,0.0,CC1=CC=CC=C1Cl,PubChem,,,,Structure_PubChem,126.586,2.6484,0,0,0.0,8,1,0,,,,,126.586
CID_7241,Industrial,7241,C7H7F,110.13,2.9,0,1,0.0,CC1=CC=CC=C1F,PubChem,,,,Structure_PubChem,110.131,2.1341,0,0,0.0,8,1,0,,,,,110.131
CID_7244,Industrial,7244,C6H5BrO,173.01,2.4,1,1,20.2,C1=CC=C(C(=C1)O)Br,PubChem,,,,Structure_PubChem,173.009,2.1547,1,1,20.23,8,1,0,,,,,173.009
CID_7245,Industrial,7245,C6H5ClO,128.55,2.1,1,1,20.2,C1=CC=C(C(=C1)O)Cl,PubChem,,,,Structure_PubChem,128.558,2.0456,1,1,20.23,8,1,0,,,,,128.558
CID_7247,Industrial,7247,C9H12,120.19,3,0,0,0.0,CC1=CC(=C(C=C1)C)C,PubChem,,,,Structure_PubChem,120.195,2.6119,0,0,0.0,9,1,0,,,,,120.195
CID_7269,Industrial,7269,C10H14,134.22,4,0,0,0.0,CC1=CC(=C(C=C1C)C)C,PubChem,,,,Structure_PubChem,134.222,2.9203,0,0,0.0,10,1,0,,,,,134.222
CID_7365,Industrial,7365,C6H7AsO3,202.04,,2,3,57.5,C1=CC=C(C=C1)[As](=O)(O)O,PubChem,,,,Structure_PubChem,202.041,-0.7524,2,1,57.53,10,1,1,,,,,202.041
CID_7366,Industrial,7366,C10H14,134.22,4.1,0,0,0.0,CC(C)(C)C1=CC=CC=C1,PubChem,,,,Structure_PubChem,134.222,2.9841,0,0,0.0,10,1,0,,,,,134.222
CID_7367,Industrial,7367,C7H5Cl3,195.5,3.7,0,0,0.0,C1=CC=C(C=C1)C(Cl)(Cl)Cl,PubChem,,,,Structure_PubChem,195.476,3.5133,0,0,0.0,10,1,0,,,,,195.476
CID_7368,Industrial,7368,C7H5F3,146.11,3,0,3,0.0,C1=CC=C(C=C1)C(F)(F)F,PubChem,,,,Structure_PubChem,146.111,2.7054,0,0,0.0,10,1,0,,,,,146.111
CID_7372,Industrial,7372,C6H5Cl3Si,211.5,,0,0,0.0,C1=CC=C(C=C1)[Si](Cl)(Cl)Cl,PubChem,,,,Structure_PubChem,211.551,2.5489,0,0,0.0,10,1,1,,,,,211.551
CID_7373,Industrial,7373,C6H7AsO4,218.04,,3,4,77.8,C1=CC(=CC=C1O)[As](=O)(O)O,PubChem,,,,Structure_PubChem,218.04,-1.0468,3,2,77.76,11,1,1,,,,,218.04
CID_7376,Industrial,7376,C7H5F3O,162.11,3,1,4,20.2,C1=CC(=CC(=C1)O)C(F)(F)F,PubChem,,,,Structure_PubChem,162.11,2.411,1,1,20.23,11,1,0,,,,,162.11
CID_7378,Industrial,7378,C12H18,162.27,4.3,0,0,0.0,CC1=CC(=CC(=C1)C(C)(C)C)C,PubChem,,,,Structure_PubChem,162.276,3.6009,0,0,0.0,12,1,0,,,,,162.276
CID_7390,Industrial,7390,C11H16,148.24,4.5,0,0,0.0,CC1=CC=C(C=C1)C(C)(C)C,PubChem,,,,Structure_PubChem,148.249,3.2925,0,0,0.0,11,1,0,,,,,148.249
CID_7406,Industrial,7406,C9H12,120.19,3.7,0,0,0.0,CC(C)C1=CC=CC=C1,PubChem,,,,Structure_PubChem,120.195,2.81,0,0,0.0,9,1,1,,,,,120.195
CID_7407,Industrial,7407,C9H10,118.18,3.5,0,0,0.0,CC(=C)C1=CC=CC=C1,PubChem,,,,Structure_PubChem,118.179,2.7197,0,0,0.0,9,1,1,,,,,118.179
CID_7411,Industrial,7411,C7H6Cl2,161.03,3,0,0,0.0,C1=CC=C(C=C1)C(Cl)Cl,PubChem,,,,Structure_PubChem,161.031,3.1628,0,0,0.0,9,1,1,,,,,161.031
CID_7450,Industrial,7450,C12H18,162.27,4.8,0,0,0.0,CC(C)C1=CC(=CC=C1)C(C)C,PubChem,,,,Structure_PubChem,162.276,3.9334,0,0,0.0,12,1,2,,,,,162.276
CID_7463,Industrial,7463,C10H14,134.22,4.1,0,0,0.0,CC1=CC=C(C=C1)C(C)C,PubChem,,,,Structure_PubChem,134.222,3.1184,0,0,0.0,10,1,1,,,,,134.222
CID_7465,Industrial,7465,C9H12O,136.19,2.9,1,1,20.2,CC(C)C1=CC=C(C=C1)O,PubChem,,,,Structure_PubChem,136.194,2.5156,1,1,20.23,10,1,1,,,,,136.194
CID_7478,Industrial,7478,C8H8O3,152.15,2,1,3,46.5,COC1=CC=C(C=C1)C(=O)O,PubChem,,,,Structure_PubChem,152.149,1.3934,1,2,46.53,11,1,2,,,,,152.149
CID_7486,Industrial,7486,C12H18,162.27,4.9,0,0,0.0,CC(C)C1=CC=C(C=C1)C(C)C,PubChem,,,,Structure_PubChem,162.276,3.9334,0,0,0.0,12,1,2,,,,,162.276
CID_7498,Industrial,7498,C7H7Br,171.03,2.9,0,0,0.0,C1=CC=C(C=C1)CBr,PubChem,,,,Structure_PubChem,171.037,2.5815,0,0,0.0,8,1,1,,,,,171.037
CID_7500,Industrial,7500,C8H10,106.16,3.1,0,0,0.0,CCC1=CC=CC=C1,PubChem,,,,Structure_PubChem,106.168,2.249,0,0,0.0,8,1,1,,,,,106.168
CID_7501,Industrial,7501,C8H8,104.15,2.9,0,0,0.0,C=CC1=CC=CC=C1,PubChem,,,,Structure_PubChem,104.152,2.3296,0,0,0.0,8,1,1,,,,,104.152
CID_7503,Industrial,7503,C7H7Cl,126.58,2.3,0,0,0.0,C1=CC=C(C=C1)CCl,PubChem,,,,Structure_PubChem,126.586,2.4254,0,0,0.0,8,1,1,,,,,126.586
CID_7505,Industrial,7505,C7H5N,103.12,1.6,0,1,23.8,C1=CC=C(C=C1)C#N,PubChem,,,,Structure_PubChem,103.124,1.5583,0,1,23.79,8,1,0,,,,,103.124
CID_7509,Industrial,7509,C7H8S,124.21,2.4,1,1,1.0,C1=CC=C(C=C1)CS,PubChem,,,,Structure_PubChem,124.208,2.1164,1,1,0.0,8,1,1,,,,,124.208
CID_7511,Industrial,7511,C6H5ClHg,313.15,,0,0,0.0,C1=CC=C(C=C1)[Hg]Cl,PubChem,,,,Structure_PubChem,313.149,1.5482,0,0,0.0,8,1,1,,,,,313.149
CID_7512,Industrial,7512,C6H7HgO,295.71,,1,1,1.0,C1=CC=C(C=C1)[Hg].O,PubChem,,,,Structure_PubChem,295.711,0.034,0,0,31.5,8,1,0,,,,,295.711
CID_7529,Industrial,7529,C9H10,118.18,3.6,0,0,0.0,CC1=CC(=CC=C1)C=C,PubChem,,,,Structure_PubChem,118.179,2.638,0,0,0.0,9,1,1,,,,,118.179
CID_7563,Industrial,7563,C13H12O,184.23,3.5,1,1,20.2,C1=CC=C(C=C1)CC2=CC=C(C=C2)O,PubChem,,,,Structure_PubChem,184.238,2.983,1,1,20.23,14,2,2,,,,,184.238
CID_7580,Industrial,7580,C13H12,168.23,4.1,0,0,0.0,C1=CC=C(C=C1)CC2=CC=CC=C2,PubChem,,,,Structure_PubChem,168.239,3.2774,0,0,0.0,13,2,2,,,,,168.239
CID_7629,Industrial,7629,C6H5Hg+,277.70,,0,0,0.0,C1=CC=C(C=C1)[Hg+],PubChem,,,,Structure_PubChem,277.696,0.8587,0,0,0.0,7,1,0,,,,,277.696
CID_7647,Industrial,7647,C14H14,182.26,4.8,0,0,0.0,C1=CC=C(C=C1)CCC2=CC=CC=C2,PubChem,,,,Structure_PubChem,182.266,3.4718,0,0,0.0,14,2,3,,,,,182.266
CID_7666,Industrial,7666,C8H9Br,185.06,3.1,0,0,0.0,C1=CC=C(C=C1)CCBr,PubChem,,,,Structure_PubChem,185.064,2.624,0,0,0.0,9,1,2,,,,,185.064
CID_7667,Industrial,7667,C8H7Br,183.04,2.9,0,0,0.0,C1=CC=C(C=C1)C=CBr,PubChem,,,,Structure_PubChem,183.048,3.0522,0,0,0.0,9,1,1,,,,,183.048
CID_7668,Industrial,7668,C9H12,120.19,3.7,0,0,0.0,CCCC1=CC=CC=C1,PubChem,,,,Structure_PubChem,120.195,2.6391,0,0,0.0,9,1,2,,,,,120.195
CID_7690,Industrial,7690,C9H10O3,166.17,1.4,1,3,46.5,COC1=CC=C(C=C1)CC(=O)O,PubChem,,,,Structure_PubChem,166.176,1.3223,1,2,46.53,12,1,3,,,,,166.176
CID_7705,Industrial,7705,C10H14,134.22,4.4,0,0,0.0,CCCCC1=CC=CC=C1,PubChem,,,,Structure_PubChem,134.222,3.0292,0,0,0.0,10,1,3,,,,,134.222
CID_7706,Industrial,7706,C9H11Cl,154.63,3.5,0,0,0.0,C1=CC=C(C=C1)CCCCl,PubChem,,,,Structure_PubChem,154.64,2.858,0,0,0.0,10,1,3,,,,,154.64
CID_7716,Industrial,7716,C16H26,218.38,7.7,0,0,0.0,CCCCCCCCCCC1=CC=CC=C1,PubChem,,,,Structure_PubChem,218.384,5.3698,0,0,0.0,16,1,9,,,,,218.384
CID_7721,Industrial,7721,C8H9Br,185.06,3,0,0,0.0,CC1=CC=C(C=C1)CBr,PubChem,,,,Structure_PubChem,185.064,2.8899,0,0,0.0,9,1,1,,,,,185.064
CID_7722,Industrial,7722,C8H9Cl,140.61,2.9,0,0,0.0,CC1=CC=C(C=C1)CCl,PubChem,,,,Structure_PubChem,140.613,2.7338,0,0,0.0,9,1,1,,,,,140.613
CID_7724,Industrial,7724,C8H7N,117.15,2.4,0,1,23.8,CC1=CC=C(C=C1)C#N,PubChem,,,,Structure_PubChem,117.151,1.8667,0,1,23.79,9,1,0,,,,,117.151
CID_7734,Industrial,7734,C10H14,134.22,3.5,0,0,0.0,CCC1=CC=C(C=C1)CC,PubChem,,,,Structure_PubChem,134.222,2.8114,0,0,0.0,10,1,2,,,,,134.222
CID_7801,Industrial,7801,C12H10O4,218.20,,2,4,74.6,C1=CC(=O)C=CC1=O.C1=CC(=CC=C1O)O,PubChem,,,,Structure_PubChem,218.208,1.3484,2,4,74.6,16,2,0,,,,,218.208
CID_7805,Industrial,7805,C7H7Br,171.03,3.4,0,0,0.0,CC1=CC=C(C=C1)Br,PubChem,,,,Structure_PubChem,171.037,2.7575,0,0,0.0,8,1,0,,,,,171.037
CID_7808,Industrial,7808,C6H5BrO,173.01,2.6,1,1,20.2,C1=CC(=CC=C1O)Br,PubChem,,,,Structure_PubChem,173.009,2.1547,1,1,20.23,8,1,0,,,,,173.009
CID_7809,Industrial,7809,C8H10,106.16,3.2,0,0,0.0,CC1=CC=C(C=C1)C,PubChem,,,,Structure_PubChem,106.168,2.3034,0,0,0.0,8,1,0,,,,,106.168
CID_7810,Industrial,7810,C7H7Cl,126.58,3.3,0,0,0.0,CC1=CC=C(C=C1)Cl,PubChem,,,,Structure_PubChem,126.586,2.6484,0,0,0.0,8,1,0,,,,,126.586
CID_7811,Industrial,7811,C7H8S,124.21,2.9,1,1,1.0,CC1=CC=C(C=C1)S,PubChem,,,,Structure_PubChem,124.208,2.2837,1,1,0.0,8,1,0,,,,,124.208
CID_7929,Industrial,7929,C8H10,106.16,3.2,0,0,0.0,CC1=CC(=CC=C1)C,PubChem,,,,Structure_PubChem,106.168,2.3034,0,0,0.0,8,1,0,,,,,106.168
CID_7930,Industrial,7930,C7H8S,124.21,2.8,1,1,1.0,CC1=CC(=CC=C1)S,PubChem,,,,Structure_PubChem,124.208,2.2837,1,1,0.0,8,1,0,,,,,124.208
CID_7931,Industrial,7931,C7H7Cl,126.58,3.3,0,0,0.0,CC1=CC(=CC=C1)Cl,PubChem,,,,Structure_PubChem,126.586,2.6484,0,0,0.0,8,1,0,,,,,126.586
CID_7933,Industrial,7933,C6H5ClO,128.55,2.5,1,1,20.2,C1=CC(=CC(=C1)Cl)O,PubChem,,,,Structure_PubChem,128.558,2.0456,1,1,20.23,8,1,0,,,,,128.558
CID_7941,Industrial,7941,C10H10,130.19,3.7,0,0,0.0,C=CC1=CC(=CC=C1)C=C,PubChem,,,,Structure_PubChem,130.19,2.9726,0,0,0.0,10,1,2,,,,,130.19
CID_7947,Industrial,7947,C9H12,120.19,3.4,0,0,0.0,CC1=CC(=CC(=C1)C)C,PubChem,,,,Structure_PubChem,120.195,2.6119,0,0,0.0,9,1,0,,,,,120.195
CID_7961,Industrial,7961,C6H5Br,157.01,3,0,0,0.0,C1=CC=C(C=C1)Br,PubChem,,,,Structure_PubChem,157.01,2.4491,0,0,0.0,7,1,0,,,,,157.01
CID_7964,Industrial,7964,C6H5Cl,112.55,2.9,0,0,0.0,C1=CC=C(C=C1)Cl,PubChem,,,,Structure_PubChem,112.559,2.34,0,0,0.0,7,1,0,,,,,112.559
CID_7969,Industrial,7969,C6H6S,110.18,2.5,1,1,1.0,C1=CC=C(C=C1)S,PubChem,,,,Structure_PubChem,110.181,1.9753,1,1,0.0,7,1,0,,,,,110.181
CID_8361,Industrial,8361,C13H10O3,214.22,3.8,1,3,46.5,C1=CC=C(C=C1)OC(=O)C2=CC=CC=C2O,PubChem,,,,Structure_PubChem,214.22,2.6114,1,3,46.53,16,2,2,,,,,214.22
CID_8362,Industrial,8362,C16H22O3,262.34,5,1,3,46.5,CC1CC(CC(C1)(C)C)OC(=O)C2=CC=CC=C2O,PubChem,,,,Structure_PubChem,262.349,3.7638,1,3,46.53,19,2,2,,,,,262.349
CID_8363,Industrial,8363,C14H12O3,228.24,3.2,1,3,46.5,C1=CC=C(C=C1)COC(=O)C2=CC=CC=C2O,PubChem,,,,Structure_PubChem,228.247,2.7492,1,3,46.53,17,2,3,,,,,228.247
CID_8364,Industrial,8364,C15H22O3,250.33,5.7,1,3,46.5,CCCCC(CC)COC(=O)C1=CC=CC=C1O,PubChem,,,,Structure_PubChem,250.338,3.7654,1,3,46.53,18,1,7,,,,,250.338
CID_8365,Industrial,8365,C9H10O3,166.17,3,1,3,46.5,CCOC(=O)C1=CC=CC=C1O,PubChem,,,,Structure_PubChem,166.176,1.5689,1,3,46.53,12,1,2,,,,,166.176
CID_8375,Industrial,8375,C8H8O2,136.15,1.9,1,2,37.3,CC(=O)C1=CC=CC=C1O,PubChem,,,,Structure_PubChem,136.15,1.5948,1,2,37.3,10,1,1,,,,,136.15
CID_8388,Industrial,8388,C7H5IO3,264.02,3.1,2,3,57.5,C1=CC(=C(C=C1I)C(=O)O)O,PubChem,,,,Structure_PubChem,264.018,1.695,2,2,57.53,11,1,1,,,,,264.018
CID_8404,Industrial,8404,C10H12,132.20,3.5,0,0,0.0,C1CCC2=CC=CC=C2C1,PubChem,,,,Structure_PubChem,132.206,2.5654,0,0,0.0,10,2,0,,,,,132.206
CID_8434,Industrial,8434,C9H10O3,166.17,2.5,1,3,46.5,CCOC(=O)C1=CC=C(C=C1)O,PubChem,,,,Structure_PubChem,166.176,1.5689,1,3,46.53,12,1,2,,,,,166.176
CID_8499,Industrial,8499,C9H10O3,166.17,2.3,0,3,35.5,COC1=CC=C(C=C1)C(=O)OC,PubChem,,,,Structure_PubChem,166.176,1.4818,0,3,35.53,12,1,2,,,,,166.176
CID_8569,Industrial,8569,C14H12O4,244.24,3.3,2,4,66.8,COC1=CC(=C(C=C1)C(=O)C2=CC=CC=C2O)O,PubChem,,,,Structure_PubChem,244.246,2.3374,2,4,66.76,18,2,3,,,,,244.246
CID_8570,Industrial,8570,C15H14O5,274.27,3.3,2,5,76.0,COC1=CC(=C(C=C1)C(=O)C2=C(C=C(C=C2)OC)O)O,PubChem,,,,Structure_PubChem,274.272,2.346,2,5,75.99,20,2,4,,,,,274.272
CID_8631,Industrial,8631,C7H4I2O3,389.91,4.6,2,3,57.5,C1=C(C=C(C(=C1C(=O)O)O)I)I,PubChem,,,,Structure_PubChem,389.914,2.2996,2,2,57.53,12,1,1,,,,,389.914
CID_8657,Industrial,8657,C10H14,134.22,3.7,0,0,0.0,CCC1=CC=CC=C1CC,PubChem,,,,Structure_PubChem,134.222,2.8114,0,0,0.0,10,1,2,,,,,134.222
CID_8658,Industrial,8658,C8H8O2,136.15,1.7,0,2,26.3,COC1=CC=CC=C1C=O,PubChem,,,,Structure_PubChem,136.15,1.5077,0,2,26.3,10,1,2,,,,,136.15
CID_8680,Industrial,8680,C10H14,134.22,4.2,0,0,0.0,CCC(C)C1=CC=CC=C1,PubChem,,,,Structure_PubChem,134.222,3.2001,0,0,0.0,10,1,2,,,,,134.222
CID_8690,Industrial,8690,C13H10O3,214.22,3.2,1,3,46.5,C1=CC=C(C=C1)C(=O)OC2=CC=CC(=C2)O,PubChem,,,,Structure_PubChem,214.22,2.6114,1,3,46.53,16,2,2,,,,,214.22
CID_8712,Industrial,8712,C7H8S,124.21,2.9,1,1,1.0,CC1=CC=CC=C1S,PubChem,,,,Structure_PubChem,124.208,2.2837,1,1,0.0,8,1,0,,,,,124.208
CID_8794,Industrial,8794,C8H7N,117.15,1.6,0,1,23.8,C1=CC=C(C=C1)CC#N,PubChem,,,,Structure_PubChem,117.151,1.7527,0,1,23.79,9,1,1,,,,,117.151
CID_8864,Industrial,8864,C10H14,134.22,3.9,0,0,0.0,CCC1=CC(=CC=C1)CC,PubChem,,,,Structure_PubChem,134.222,2.8114,0,0,0.0,10,1,2,,,,,134.222
CID_9006,Industrial,9006,C7H8Cl2Si,191.13,,0,0,0.0,C[Si](C1=CC=CC=C1)(Cl)Cl,PubChem,,,,Structure_PubChem,191.133,2.4432,0,0,0.0,10,1,1,,,,,191.133
CID_9012,Industrial,9012,C14H14S2,246.4,3.9,0,2,50.6,C1=CC=C(C=C1)CSSCC2=CC=CC=C2,PubChem,,,,Structure_PubChem,246.4,4.7682,0,2,0.0,16,2,5,,,,,246.4
CID_9015,Industrial,9015,C7H8O2,124.14,1.3,1,2,29.5,COC1=CC=C(C=C1)O,PubChem,,,,Structure_PubChem,124.139,1.4008,1,2,29.46,9,1,1,,,,,124.139
CID_9309,Industrial,9309,C9H10,118.18,3.2,0,0,0.0,C=CCC1=CC=CC=C1,PubChem,,,,Structure_PubChem,118.179,2.4151,0,0,0.0,9,1,2,,,,,118.179
CID_9338,Industrial,9338,C7H6O4,154.12,2.2,3,4,77.8,C1=CC(=C(C(=C1)O)C(=O)O)O,PubChem,,,,Structure_PubChem,154.121,0.796,3,3,77.76,11,1,1,,,,,154.121
CID_9348,Industrial,9348,C13H10O3,214.22,4.1,2,3,57.5,C1=CC=C(C=C1)C2=C(C(=CC=C2)C(=O)O)O,PubChem,,,,Structure_PubChem,214.22,2.7574,2,2,57.53,16,2,2,,,,,214.22
CID_9458,Industrial,9458,C10H7F3O4,248.15,2.1,1,7,63.6,CC(=O)OC1=C(C=CC(=C1)C(F)(F)F)C(=O)O,PubChem,,,,Structure_PubChem,248.156,2.3289,1,3,63.6,17,1,2,,,,,248.156
CID_9461,Industrial,9461,C12H9F,172.20,4.1,0,1,0.0,C1=CC=C(C=C1)C2=CC=C(C=C2)F,PubChem,,,,Structure_PubChem,172.202,3.4927,0,0,0.0,13,2,1,,,,,172.202
CID_9474,Industrial,9474,C6H2F4,150.07,2.3,0,4,0.0,C1=C(C(=CC(=C1F)F)F)F,PubChem,,,,Structure_PubChem,150.074,2.243,0,0,0.0,10,1,0,,,,,150.074
CID_9479,Industrial,9479,C7H8F2Si,158.22,,0,2,0.0,C[Si](C1=CC=CC=C1)(F)F,PubChem,,,,Structure_PubChem,158.223,1.9046,0,0,0.0,10,1,1,,,,,158.223
CID_9580,Industrial,9580,C7H6ClF,144.57,2.6,0,1,0.0,C1=CC=C(C(=C1)CCl)F,PubChem,,,,Structure_PubChem,144.576,2.5645,0,0,0.0,9,1,1,,,,,144.576
CID_9591,Industrial,9591,C7H7F,110.13,2.5,0,1,0.0,C1=CC=C(C=C1)CF,PubChem,,,,Structure_PubChem,110.131,2.1561,0,0,0.0,8,1,1,,,,,110.131
CID_9602,Industrial,9602,C7H6ClF,144.57,2.6,0,1,0.0,C1=CC(=CC=C1CCl)F,PubChem,,,,Structure_PubChem,144.576,2.5645,0,0,0.0,9,1,1,,,,,144.576
CID_9603,Industrial,9603,C7H7F,110.13,2.8,0,1,0.0,CC1=CC=C(C=C1)F,PubChem,,,,Structure_PubChem,110.131,2.1341,0,0,0.0,8,1,0,,,,,110.131
CID_9605,Industrial,9605,C6H4FI,222.00,3.4,0,1,0.0,C1=CC(=CC=C1F)I,PubChem,,,,Structure_PubChem,222.0,2.4303,0,0,0.0,8,1,0,,,,,222.0
CID_9606,Industrial,9606,C7H7F,110.13,2.7,0,1,0.0,CC1=CC(=CC=C1)F,PubChem,,,,Structure_PubChem,110.131,2.1341,0,0,0.0,8,1,0,,,,,110.131
CID_9696,Industrial,9696,C6HF5,168.06,2.5,0,5,0.0,C1=C(C(=C(C(=C1F)F)F)F)F,PubChem,,,,Structure_PubChem,168.064,2.3821,0,0,0.0,11,1,0,,,,,168.064
CID_9706,Industrial,9706,C6H4F2,114.09,2.4,0,2,0.0,C1=CC=C(C(=C1)F)F,PubChem,,,,Structure_PubChem,114.094,1.9648,0,0,0.0,8,1,0,,,,,114.094
CID_9707,Industrial,9707,C6H5FO,112.10,1.7,1,2,20.2,C1=CC=C(C(=C1)O)F,PubChem,,,,Structure_PubChem,112.103,1.5313,1,1,20.23,8,1,0,,,,,112.103
CID_9712,Industrial,9712,C6H5F3Si,162.18,,0,3,0.0,C1=CC=C(C=C1)[Si](F)(F)F,PubChem,,,,Structure_PubChem,162.186,1.741,0,0,0.0,10,1,1,,,,,162.186
CID_9716,Industrial,9716,C6H5AsF2,190.02,,0,2,0.0,C1=CC=C(C=C1)[As](F)F,PubChem,,,,Structure_PubChem,190.024,1.3208,0,0,0.0,9,1,1,,,,,190.024
CID_9732,Industrial,9732,C6H5FO,112.10,1.8,1,2,20.2,C1=CC(=CC=C1O)F,PubChem,,,,Structure_PubChem,112.103,1.5313,1,1,20.23,8,1,0,,,,,112.103
CID_9737,Industrial,9737,C2H5FO,64.06,-0.8,1,2,20.2,C(CF)O,PubChem,,,,Structure_PubChem,64.059,-0.0518,1,1,20.23,4,0,1,,,,,64.059
CID_9741,Industrial,9741,C6H4F2,114.09,2.4,0,2,0.0,C1=CC(=CC(=C1)F)F,PubChem,,,,Structure_PubChem,114.094,1.9648,0,0,0.0,8,1,0,,,,,114.094
CID_9743,Industrial,9743,C6H5FO,112.10,1.9,1,2,20.2,C1=CC(=CC(=C1)F)O,PubChem,,,,Structure_PubChem,112.103,1.5313,1,1,20.23,8,1,0,,,,,112.103
CID_9745,Industrial,9745,C6H3F3,132.08,2.2,0,3,0.0,C1=C(C=C(C=C1F)F)F,PubChem,,,,Structure_PubChem,132.084,2.1039,0,0,0.0,9,1,0,,,,,132.084
CID_9811,Industrial,9811,C12H8F2,190.19,4.5,0,2,0.0,C1=CC(=CC=C1C2=CC=C(C=C2)F)F,PubChem,,,,Structure_PubChem,190.192,3.6318,0,0,0.0,14,2,1,,,,,190.192
CID_9889,Industrial,9889,C3H5FO,76.07,0.3,0,2,17.1,CC(=O)CF,PubChem,,,,Structure_PubChem,76.07,0.5449,0,1,17.07,5,0,1,,,,,76.07
CID_9938,Industrial,9938,C10H10,130.19,3.2,0,0,0.0,C1CC2=CC=CC=C2C=C1,PubChem,,,,Structure_PubChem,130.19,2.646,0,0,0.0,10,2,0,,,,,130.19
CID_9962,Industrial,9962,C8H11FSi,154.26,,0,1,0.0,C[Si](C)(C1=CC=CC=C1)F,PubChem,,,,Structure_PubChem,154.26,2.0682,0,0,0.0,10,1,1,,,,,154.26
CID_9974,Industrial,9974,C7H6ClF,144.57,2.8,0,1,0.0,C1=CC(=CC(=C1)F)CCl,PubChem,,,,Structure_PubChem,144.576,2.5645,0,0,0.0,9,1,1,,,,,144.576
CID_10008,Industrial,10008,C6H5F,96.10,2.3,0,1,0.0,C1=CC=C(C=C1)F,PubChem,,,,Structure_PubChem,96.104,1.8257,0,0,0.0,7,1,0,,,,,96.104
CID_10189,Industrial,10189,C11H10O4,206.19,1.2,1,4,55.8,CC1=CC(=O)C2=C(C=C(C=C2O1)OC)O,PubChem,,,,Structure_PubChem,206.197,1.8156,1,4,59.67,15,2,1,,,,,206.197
